seed,disruption,regime,kappa,algorithm,makespan,imbalance,workload_A,workload_B
25,0.3,heterogeneous,16.0,SLOT-G-DEF,130,72.0,126.0,54.0
25,0.3,heterogeneous,16.0,SLOT-G-LBA,130,4.0,92.0,88.0
25,0.3,heterogeneous,16.0,SLOT-LFT-DEF,126,70.0,125.0,55.0
25,0.3,heterogeneous,16.0,SLOT-LFT-LBA,126,2.0,89.0,91.0
25,0.3,heterogeneous,16.0,SLOT-RAND-DEF,129,72.0,126.0,54.0
25,0.3,heterogeneous,16.0,SLOT-RAND-LBA,133,2.0,91.0,89.0
25,0.3,heterogeneous,64.0,POOL-LBA(=yours),131,0.0,90.0,90.0
25,0.3,heterogeneous,64.0,SLOT-G-DEF,131,74.0,127.0,53.0
25,0.3,heterogeneous,64.0,SLOT-G-LBA,131,0.0,90.0,90.0
25,0.3,heterogeneous,64.0,SLOT-LFT-DEF,127,74.0,127.0,53.0
25,0.3,heterogeneous,64.0,SLOT-LFT-LBA,127,4.0,88.0,92.0
25,0.3,heterogeneous,64.0,SLOT-RAND-DEF,132,60.0,120.0,60.0
25,0.3,heterogeneous,64.0,SLOT-RAND-LBA,132,0.0,90.0,90.0
26,0.0,uniform,,POOL-LBA(=yours),103,6.0,73.0,67.0
26,0.0,uniform,,SLOT-G-DEF,103,64.0,102.0,38.0
26,0.0,uniform,,SLOT-G-LBA,103,6.0,67.0,73.0
26,0.0,uniform,,SLOT-LFT-DEF,102,64.0,102.0,38.0
26,0.0,uniform,,SLOT-LFT-LBA,102,6.0,73.0,67.0
26,0.0,uniform,,SLOT-RAND-DEF,105,56.0,98.0,42.0
26,0.0,uniform,,SLOT-RAND-LBA,108,6.0,67.0,73.0
26,0.0,heterogeneous,4.0,POOL-LBA(=yours),103,6.0,73.0,67.0
26,0.0,heterogeneous,4.0,SLOT-G-DEF,103,64.0,102.0,38.0
26,0.0,heterogeneous,4.0,SLOT-G-LBA,103,6.0,67.0,73.0
26,0.0,heterogeneous,4.0,SLOT-LFT-DEF,102,64.0,102.0,38.0
26,0.0,heterogeneous,4.0,SLOT-LFT-LBA,102,6.0,73.0,67.0
26,0.0,heterogeneous,4.0,SLOT-RAND-DEF,103,64.0,102.0,38.0
26,0.0,heterogeneous,4.0,SLOT-RAND-LBA,103,6.0,67.0,73.0
26,0.0,heterogeneous,16.0,POOL-LBA(=yours),103,6.0,73.0,67.0
26,0.0,heterogeneous,16.0,SLOT-G-DEF,103,64.0,102.0,38.0
26,0.0,heterogeneous,16.0,SLOT-G-LBA,103,6.0,67.0,73.0
26,0.0,heterogeneous,16.0,SLOT-LFT-DEF,102,64.0,102.0,38.0
26,0.0,heterogeneous,16.0,SLOT-LFT-LBA,102,6.0,73.0,67.0
26,0.0,heterogeneous,16.0,SLOT-RAND-DEF,103,50.0,95.0,45.0
26,0.0,heterogeneous,16.0,SLOT-RAND-LBA,102,2.0,69.0,71.0
26,0.0,heterogeneous,64.0,POOL-LBA(=yours),103,6.0,73.0,67.0
26,0.0,heterogeneous,64.0,SLOT-G-DEF,103,64.0,102.0,38.0
26,0.0,heterogeneous,64.0,SLOT-G-LBA,103,6.0,67.0,73.0
26,0.0,heterogeneous,64.0,SLOT-LFT-DEF,102,64.0,102.0,38.0
26,0.0,heterogeneous,64.0,SLOT-LFT-LBA,102,6.0,73.0,67.0
26,0.0,heterogeneous,64.0,SLOT-RAND-DEF,102,60.0,100.0,40.0
26,0.0,heterogeneous,64.0,SLOT-RAND-LBA,103,6.0,73.0,67.0
26,0.1,uniform,,POOL-LBA(=yours),117,6.0,83.0,77.0
26,0.1,uniform,,SLOT-G-DEF,117,72.0,116.0,44.0
26,0.1,uniform,,SLOT-G-LBA,117,8.0,84.0,76.0
26,0.1,uniform,,SLOT-LFT-DEF,116,72.0,116.0,44.0
26,0.1,uniform,,SLOT-LFT-LBA,116,6.0,83.0,77.0
26,0.1,uniform,,SLOT-RAND-DEF,118,66.0,113.0,47.0
26,0.1,uniform,,SLOT-RAND-LBA,119,4.0,82.0,78.0
26,0.1,heterogeneous,4.0,POOL-LBA(=yours),107,5.0,71.0,76.0
26,0.1,heterogeneous,4.0,SLOT-G-DEF,107,55.0,101.0,46.0
26,0.1,heterogeneous,4.0,SLOT-G-LBA,107,5.0,76.0,71.0
26,0.1,heterogeneous,4.0,SLOT-LFT-DEF,106,65.0,106.0,41.0
26,0.1,heterogeneous,4.0,SLOT-LFT-LBA,106,3.0,72.0,75.0
26,0.1,heterogeneous,4.0,SLOT-RAND-DEF,112,63.0,105.0,42.0
26,0.1,heterogeneous,4.0,SLOT-RAND-LBA,113,3.0,75.0,72.0
26,0.1,heterogeneous,16.0,POOL-LBA(=yours),109,3.0,74.0,77.0
26,0.1,heterogeneous,16.0,SLOT-G-DEF,109,65.0,108.0,43.0
26,0.1,heterogeneous,16.0,SLOT-G-LBA,109,3.0,74.0,77.0
26,0.1,heterogeneous,16.0,SLOT-LFT-DEF,108,65.0,108.0,43.0
26,0.1,heterogeneous,16.0,SLOT-LFT-LBA,108,1.0,76.0,75.0
26,0.1,heterogeneous,16.0,SLOT-RAND-DEF,111,61.0,106.0,45.0
26,0.1,heterogeneous,16.0,SLOT-RAND-LBA,109,5.0,78.0,73.0
26,0.1,heterogeneous,64.0,POOL-LBA(=yours),112,5.0,74.0,79.0
26,0.1,heterogeneous,64.0,SLOT-G-DEF,112,69.0,111.0,42.0
26,0.1,heterogeneous,64.0,SLOT-G-LBA,112,7.0,73.0,80.0
26,0.1,heterogeneous,64.0,SLOT-LFT-DEF,111,69.0,111.0,42.0
26,0.1,heterogeneous,64.0,SLOT-LFT-LBA,111,5.0,79.0,74.0
26,0.1,heterogeneous,64.0,SLOT-RAND-DEF,114,43.0,98.0,55.0
26,0.1,heterogeneous,64.0,SLOT-RAND-LBA,119,7.0,73.0,80.0
26,0.2,uniform,,POOL-LBA(=yours),123,7.0,87.0,80.0
26,0.2,uniform,,SLOT-G-DEF,123,77.0,122.0,45.0
26,0.2,uniform,,SLOT-G-LBA,123,7.0,87.0,80.0
26,0.2,uniform,,SLOT-LFT-DEF,121,75.0,121.0,46.0
26,0.2,uniform,,SLOT-LFT-LBA,121,7.0,87.0,80.0
26,0.2,uniform,,SLOT-RAND-DEF,123,67.0,117.0,50.0
26,0.2,uniform,,SLOT-RAND-LBA,123,1.0,83.0,84.0
26,0.2,heterogeneous,4.0,POOL-LBA(=yours),126,5.0,82.0,87.0
26,0.2,heterogeneous,4.0,SLOT-G-DEF,126,67.0,118.0,51.0
26,0.2,heterogeneous,4.0,SLOT-G-LBA,126,7.0,81.0,88.0
26,0.2,heterogeneous,4.0,SLOT-LFT-DEF,125,81.0,125.0,44.0
26,0.2,heterogeneous,4.0,SLOT-LFT-LBA,125,7.0,88.0,81.0
26,0.2,heterogeneous,4.0,SLOT-RAND-DEF,127,77.0,123.0,46.0
26,0.2,heterogeneous,4.0,SLOT-RAND-LBA,131,19.0,94.0,75.0
26,0.2,heterogeneous,16.0,POOL-LBA(=yours),123,3.0,83.0,86.0
26,0.2,heterogeneous,16.0,SLOT-G-DEF,123,75.0,122.0,47.0
26,0.2,heterogeneous,16.0,SLOT-G-LBA,123,3.0,83.0,86.0
26,0.2,heterogeneous,16.0,SLOT-LFT-DEF,121,73.0,121.0,48.0
26,0.2,heterogeneous,16.0,SLOT-LFT-LBA,121,5.0,87.0,82.0
26,0.2,heterogeneous,16.0,SLOT-RAND-DEF,123,65.0,117.0,52.0
26,0.2,heterogeneous,16.0,SLOT-RAND-LBA,124,11.0,79.0,90.0
26,0.2,heterogeneous,64.0,POOL-LBA(=yours),124,7.0,88.0,81.0
26,0.2,heterogeneous,64.0,SLOT-G-DEF,124,75.0,122.0,47.0
26,0.2,heterogeneous,64.0,SLOT-G-LBA,124,7.0,88.0,81.0
26,0.2,heterogeneous,64.0,SLOT-LFT-DEF,123,77.0,123.0,46.0
26,0.2,heterogeneous,64.0,SLOT-LFT-LBA,123,7.0,81.0,88.0
26,0.2,heterogeneous,64.0,SLOT-RAND-DEF,131,73.0,121.0,48.0
26,0.2,heterogeneous,64.0,SLOT-RAND-LBA,126,1.0,85.0,84.0
26,0.3,uniform,,POOL-LBA(=yours),133,8.0,94.0,86.0
26,0.3,uniform,,SLOT-G-DEF,133,82.0,131.0,49.0
26,0.3,uniform,,SLOT-G-LBA,133,8.0,86.0,94.0
26,0.3,uniform,,SLOT-LFT-DEF,132,84.0,132.0,48.0
26,0.3,uniform,,SLOT-LFT-LBA,132,8.0,94.0,86.0
26,0.3,uniform,,SLOT-RAND-DEF,136,70.0,125.0,55.0
26,0.3,uniform,,SLOT-RAND-LBA,136,14.0,97.0,83.0
26,0.3,heterogeneous,4.0,POOL-LBA(=yours),134,1.0,89.0,88.0
26,0.3,heterogeneous,4.0,SLOT-G-DEF,134,89.0,133.0,44.0
26,0.3,heterogeneous,4.0,SLOT-G-LBA,134,3.0,87.0,90.0
26,0.3,heterogeneous,4.0,SLOT-LFT-DEF,132,87.0,132.0,45.0
26,0.3,heterogeneous,4.0,SLOT-LFT-LBA,132,1.0,88.0,89.0
26,0.3,heterogeneous,4.0,SLOT-RAND-DEF,133,71.0,124.0,53.0
26,0.3,heterogeneous,4.0,SLOT-RAND-LBA,139,5.0,91.0,86.0
26,0.3,heterogeneous,16.0,POOL-LBA(=yours),134,8.0,94.0,86.0
26,0.3,heterogeneous,16.0,SLOT-G-DEF,134,82.0,131.0,49.0
26,0.3,heterogeneous,16.0,SLOT-G-LBA,134,10.0,95.0,85.0
26,0.3,heterogeneous,16.0,SLOT-LFT-DEF,132,84.0,132.0,48.0
26,0.3,heterogeneous,16.0,SLOT-LFT-LBA,132,8.0,94.0,86.0
26,0.3,heterogeneous,16.0,SLOT-RAND-DEF,132,84.0,132.0,48.0
26,0.3,heterogeneous,16.0,SLOT-RAND-LBA,134,6.0,87.0,93.0
26,0.3,heterogeneous,64.0,POOL-LBA(=yours),131,8.0,93.0,85.0
26,0.3,heterogeneous,64.0,SLOT-G-DEF,131,82.0,130.0,48.0
26,0.3,heterogeneous,64.0,SLOT-G-LBA,131,8.0,85.0,93.0
26,0.3,heterogeneous,64.0,SLOT-LFT-DEF,131,84.0,131.0,47.0
26,0.3,heterogeneous,64.0,SLOT-LFT-LBA,131,8.0,93.0,85.0
26,0.3,heterogeneous,64.0,SLOT-RAND-DEF,137,64.0,121.0,57.0
26,0.3,heterogeneous,64.0,SLOT-RAND-LBA,133,12.0,95.0,83.0
27,0.0,uniform,,POOL-LBA(=yours),105,3.0,70.0,73.0
27,0.0,uniform,,SLOT-G-DEF,105,57.0,100.0,43.0
27,0.0,uniform,,SLOT-G-LBA,105,3.0,70.0,73.0
27,0.0,uniform,,SLOT-LFT-DEF,102,53.0,98.0,45.0
27,0.0,uniform,,SLOT-LFT-LBA,102,1.0,71.0,72.0
27,0.0,uniform,,SLOT-RAND-DEF,102,59.0,101.0,42.0
27,0.0,uniform,,SLOT-RAND-LBA,102,5.0,74.0,69.0
27,0.0,heterogeneous,4.0,POOL-LBA(=yours),105,3.0,70.0,73.0
27,0.0,heterogeneous,4.0,SLOT-G-DEF,105,57.0,100.0,43.0
27,0.0,heterogeneous,4.0,SLOT-G-LBA,105,3.0,70.0,73.0
27,0.0,heterogeneous,4.0,SLOT-LFT-DEF,102,53.0,98.0,45.0
27,0.0,heterogeneous,4.0,SLOT-LFT-LBA,102,1.0,71.0,72.0
27,0.0,heterogeneous,4.0,SLOT-RAND-DEF,106,57.0,100.0,43.0
27,0.0,heterogeneous,4.0,SLOT-RAND-LBA,106,3.0,73.0,70.0
27,0.0,heterogeneous,16.0,POOL-LBA(=yours),105,3.0,70.0,73.0
27,0.0,heterogeneous,16.0,SLOT-G-DEF,105,57.0,100.0,43.0
27,0.0,heterogeneous,16.0,SLOT-G-LBA,105,3.0,70.0,73.0
27,0.0,heterogeneous,16.0,SLOT-LFT-DEF,102,53.0,98.0,45.0
27,0.0,heterogeneous,16.0,SLOT-LFT-LBA,102,1.0,71.0,72.0
27,0.0,heterogeneous,16.0,SLOT-RAND-DEF,102,53.0,98.0,45.0
27,0.0,heterogeneous,16.0,SLOT-RAND-LBA,110,3.0,73.0,70.0
27,0.0,heterogeneous,64.0,POOL-LBA(=yours),105,3.0,70.0,73.0
27,0.0,heterogeneous,64.0,SLOT-G-DEF,105,57.0,100.0,43.0
27,0.0,heterogeneous,64.0,SLOT-G-LBA,105,3.0,70.0,73.0
27,0.0,heterogeneous,64.0,SLOT-LFT-DEF,102,53.0,98.0,45.0
27,0.0,heterogeneous,64.0,SLOT-LFT-LBA,102,1.0,71.0,72.0
27,0.0,heterogeneous,64.0,SLOT-RAND-DEF,102,53.0,98.0,45.0
27,0.0,heterogeneous,64.0,SLOT-RAND-LBA,108,3.0,70.0,73.0
27,0.1,uniform,,POOL-LBA(=yours),119,3.0,80.0,83.0
27,0.1,uniform,,SLOT-G-DEF,119,65.0,114.0,49.0
27,0.1,uniform,,SLOT-G-LBA,119,3.0,80.0,83.0
27,0.1,uniform,,SLOT-LFT-DEF,116,59.0,111.0,52.0
27,0.1,uniform,,SLOT-LFT-LBA,116,1.0,81.0,82.0
27,0.1,uniform,,SLOT-RAND-DEF,124,85.0,124.0,39.0
27,0.1,uniform,,SLOT-RAND-LBA,124,5.0,79.0,84.0
27,0.1,heterogeneous,4.0,POOL-LBA(=yours),110,6.0,73.0,79.0
27,0.1,heterogeneous,4.0,SLOT-G-DEF,110,50.0,101.0,51.0
27,0.1,heterogeneous,4.0,SLOT-G-LBA,110,6.0,73.0,79.0
27,0.1,heterogeneous,4.0,SLOT-LFT-DEF,108,64.0,108.0,44.0
27,0.1,heterogeneous,4.0,SLOT-LFT-LBA,108,0.0,76.0,76.0
27,0.1,heterogeneous,4.0,SLOT-RAND-DEF,114,76.0,114.0,38.0
27,0.1,heterogeneous,4.0,SLOT-RAND-LBA,107,4.0,78.0,74.0
27,0.1,heterogeneous,16.0,POOL-LBA(=yours),115,0.0,79.0,79.0
27,0.1,heterogeneous,16.0,SLOT-G-DEF,115,56.0,107.0,51.0
27,0.1,heterogeneous,16.0,SLOT-G-LBA,115,0.0,79.0,79.0
27,0.1,heterogeneous,16.0,SLOT-LFT-DEF,111,58.0,108.0,50.0
27,0.1,heterogeneous,16.0,SLOT-LFT-LBA,111,2.0,80.0,78.0
27,0.1,heterogeneous,16.0,SLOT-RAND-DEF,117,72.0,115.0,43.0
27,0.1,heterogeneous,16.0,SLOT-RAND-LBA,111,0.0,79.0,79.0
27,0.1,heterogeneous,64.0,POOL-LBA(=yours),119,1.0,79.0,80.0
27,0.1,heterogeneous,64.0,SLOT-G-DEF,119,67.0,113.0,46.0
27,0.1,heterogeneous,64.0,SLOT-G-LBA,119,1.0,79.0,80.0
27,0.1,heterogeneous,64.0,SLOT-LFT-DEF,115,61.0,110.0,49.0
27,0.1,heterogeneous,64.0,SLOT-LFT-LBA,115,5.0,82.0,77.0
27,0.1,heterogeneous,64.0,SLOT-RAND-DEF,115,67.0,113.0,46.0
27,0.1,heterogeneous,64.0,SLOT-RAND-LBA,124,3.0,78.0,81.0
27,0.2,uniform,,POOL-LBA(=yours),125,3.0,84.0,87.0
27,0.2,uniform,,SLOT-G-DEF,125,65.0,118.0,53.0
27,0.2,uniform,,SLOT-G-LBA,125,3.0,84.0,87.0
27,0.2,uniform,,SLOT-LFT-DEF,121,63.0,117.0,54.0
27,0.2,uniform,,SLOT-LFT-LBA,121,3.0,84.0,87.0
27,0.2,uniform,,SLOT-RAND-DEF,127,77.0,124.0,47.0
27,0.2,uniform,,SLOT-RAND-LBA,127,1.0,86.0,85.0
27,0.2,heterogeneous,4.0,POOL-LBA(=yours),119,3.0,84.0,81.0
27,0.2,heterogeneous,4.0,SLOT-G-DEF,119,61.0,113.0,52.0
27,0.2,heterogeneous,4.0,SLOT-G-LBA,119,3.0,84.0,81.0
27,0.2,heterogeneous,4.0,SLOT-LFT-DEF,115,63.0,114.0,51.0
27,0.2,heterogeneous,4.0,SLOT-LFT-LBA,115,5.0,85.0,80.0
27,0.2,heterogeneous,4.0,SLOT-RAND-DEF,121,67.0,116.0,49.0
27,0.2,heterogeneous,4.0,SLOT-RAND-LBA,119,7.0,86.0,79.0
27,0.2,heterogeneous,16.0,POOL-LBA(=yours),123,2.0,82.0,84.0
27,0.2,heterogeneous,16.0,SLOT-G-DEF,123,60.0,113.0,53.0
27,0.2,heterogeneous,16.0,SLOT-G-LBA,123,2.0,82.0,84.0
27,0.2,heterogeneous,16.0,SLOT-LFT-DEF,119,72.0,119.0,47.0
27,0.2,heterogeneous,16.0,SLOT-LFT-LBA,119,4.0,81.0,85.0
27,0.2,heterogeneous,16.0,SLOT-RAND-DEF,124,76.0,121.0,45.0
27,0.2,heterogeneous,16.0,SLOT-RAND-LBA,123,2.0,82.0,84.0
27,0.2,heterogeneous,64.0,POOL-LBA(=yours),125,4.0,83.0,87.0
27,0.2,heterogeneous,64.0,SLOT-G-DEF,125,66.0,118.0,52.0
27,0.2,heterogeneous,64.0,SLOT-G-LBA,125,4.0,83.0,87.0
27,0.2,heterogeneous,64.0,SLOT-LFT-DEF,121,72.0,121.0,49.0
27,0.2,heterogeneous,64.0,SLOT-LFT-LBA,121,2.0,86.0,84.0
27,0.2,heterogeneous,64.0,SLOT-RAND-DEF,127,66.0,118.0,52.0
27,0.2,heterogeneous,64.0,SLOT-RAND-LBA,129,4.0,87.0,83.0
27,0.3,uniform,,POOL-LBA(=yours),135,1.0,91.0,92.0
27,0.3,uniform,,SLOT-G-DEF,135,71.0,127.0,56.0
27,0.3,uniform,,SLOT-G-LBA,135,1.0,91.0,92.0
27,0.3,uniform,,SLOT-LFT-DEF,131,69.0,126.0,57.0
27,0.3,uniform,,SLOT-LFT-LBA,131,1.0,91.0,92.0
27,0.3,uniform,,SLOT-RAND-DEF,138,75.0,129.0,54.0
27,0.3,uniform,,SLOT-RAND-LBA,140,5.0,94.0,89.0
27,0.3,heterogeneous,4.0,POOL-LBA(=yours),133,6.0,86.0,92.0
27,0.3,heterogeneous,4.0,SLOT-G-DEF,133,84.0,131.0,47.0
27,0.3,heterogeneous,4.0,SLOT-G-LBA,133,6.0,86.0,92.0
27,0.3,heterogeneous,4.0,SLOT-LFT-DEF,131,84.0,131.0,47.0
27,0.3,heterogeneous,4.0,SLOT-LFT-LBA,131,2.0,90.0,88.0
27,0.3,heterogeneous,4.0,SLOT-RAND-DEF,138,98.0,138.0,40.0
27,0.3,heterogeneous,4.0,SLOT-RAND-LBA,128,4.0,91.0,87.0
27,0.3,heterogeneous,16.0,POOL-LBA(=yours),131,3.0,88.0,91.0
27,0.3,heterogeneous,16.0,SLOT-G-DEF,131,69.0,124.0,55.0
27,0.3,heterogeneous,16.0,SLOT-G-LBA,131,3.0,88.0,91.0
27,0.3,heterogeneous,16.0,SLOT-LFT-DEF,126,67.0,123.0,56.0
27,0.3,heterogeneous,16.0,SLOT-LFT-LBA,126,1.0,90.0,89.0
27,0.3,heterogeneous,16.0,SLOT-RAND-DEF,126,65.0,122.0,57.0
27,0.3,heterogeneous,16.0,SLOT-RAND-LBA,133,1.0,90.0,89.0
27,0.3,heterogeneous,64.0,POOL-LBA(=yours),137,5.0,97.0,92.0
27,0.3,heterogeneous,64.0,SLOT-G-DEF,137,73.0,131.0,58.0
27,0.3,heterogeneous,64.0,SLOT-G-LBA,137,3.0,93.0,96.0
27,0.3,heterogeneous,64.0,SLOT-LFT-DEF,133,67.0,128.0,61.0
27,0.3,heterogeneous,64.0,SLOT-LFT-LBA,133,1.0,94.0,95.0
27,0.3,heterogeneous,64.0,SLOT-RAND-DEF,144,91.0,140.0,49.0
27,0.3,heterogeneous,64.0,SLOT-RAND-LBA,135,3.0,96.0,93.0
28,0.0,uniform,,POOL-LBA(=yours),105,1.0,69.0,68.0
28,0.0,uniform,,SLOT-G-DEF,105,65.0,101.0,36.0
28,0.0,uniform,,SLOT-G-LBA,105,1.0,69.0,68.0
28,0.0,uniform,,SLOT-LFT-DEF,100,61.0,99.0,38.0
28,0.0,uniform,,SLOT-LFT-LBA,100,3.0,67.0,70.0
28,0.0,uniform,,SLOT-RAND-DEF,101,61.0,99.0,38.0
28,0.0,uniform,,SLOT-RAND-LBA,105,3.0,67.0,70.0
28,0.0,heterogeneous,4.0,POOL-LBA(=yours),105,1.0,69.0,68.0
28,0.0,heterogeneous,4.0,SLOT-G-DEF,105,65.0,101.0,36.0
28,0.0,heterogeneous,4.0,SLOT-G-LBA,105,1.0,69.0,68.0
28,0.0,heterogeneous,4.0,SLOT-LFT-DEF,100,61.0,99.0,38.0
28,0.0,heterogeneous,4.0,SLOT-LFT-LBA,100,3.0,67.0,70.0
28,0.0,heterogeneous,4.0,SLOT-RAND-DEF,100,63.0,100.0,37.0
28,0.0,heterogeneous,4.0,SLOT-RAND-LBA,100,5.0,71.0,66.0
28,0.0,heterogeneous,16.0,POOL-LBA(=yours),105,1.0,69.0,68.0
28,0.0,heterogeneous,16.0,SLOT-G-DEF,105,65.0,101.0,36.0
28,0.0,heterogeneous,16.0,SLOT-G-LBA,105,1.0,69.0,68.0
28,0.0,heterogeneous,16.0,SLOT-LFT-DEF,100,61.0,99.0,38.0
28,0.0,heterogeneous,16.0,SLOT-LFT-LBA,100,3.0,67.0,70.0
28,0.0,heterogeneous,16.0,SLOT-RAND-DEF,101,65.0,101.0,36.0
28,0.0,heterogeneous,16.0,SLOT-RAND-LBA,105,1.0,69.0,68.0
28,0.0,heterogeneous,64.0,POOL-LBA(=yours),105,1.0,69.0,68.0
28,0.0,heterogeneous,64.0,SLOT-G-DEF,105,65.0,101.0,36.0
28,0.0,heterogeneous,64.0,SLOT-G-LBA,105,1.0,69.0,68.0
28,0.0,heterogeneous,64.0,SLOT-LFT-DEF,100,61.0,99.0,38.0
28,0.0,heterogeneous,64.0,SLOT-LFT-LBA,100,3.0,67.0,70.0
28,0.0,heterogeneous,64.0,SLOT-RAND-DEF,100,61.0,99.0,38.0
28,0.0,heterogeneous,64.0,SLOT-RAND-LBA,100,3.0,70.0,67.0
28,0.1,uniform,,POOL-LBA(=yours),120,1.0,79.0,78.0
28,0.1,uniform,,SLOT-G-DEF,120,73.0,115.0,42.0
28,0.1,uniform,,SLOT-G-LBA,120,1.0,79.0,78.0
28,0.1,uniform,,SLOT-LFT-DEF,114,69.0,113.0,44.0
28,0.1,uniform,,SLOT-LFT-LBA,114,3.0,77.0,80.0
28,0.1,uniform,,SLOT-RAND-DEF,116,71.0,114.0,43.0
28,0.1,uniform,,SLOT-RAND-LBA,120,1.0,79.0,78.0
28,0.1,heterogeneous,4.0,POOL-LBA(=yours),111,1.0,72.0,73.0
28,0.1,heterogeneous,4.0,SLOT-G-DEF,111,71.0,108.0,37.0
28,0.1,heterogeneous,4.0,SLOT-G-LBA,111,5.0,75.0,70.0
28,0.1,heterogeneous,4.0,SLOT-LFT-DEF,106,65.0,105.0,40.0
28,0.1,heterogeneous,4.0,SLOT-LFT-LBA,106,3.0,71.0,74.0
28,0.1,heterogeneous,4.0,SLOT-RAND-DEF,111,55.0,100.0,45.0
28,0.1,heterogeneous,4.0,SLOT-RAND-LBA,111,3.0,71.0,74.0
28,0.1,heterogeneous,16.0,POOL-LBA(=yours),113,4.0,75.0,71.0
28,0.1,heterogeneous,16.0,SLOT-G-DEF,113,72.0,109.0,37.0
28,0.1,heterogeneous,16.0,SLOT-G-LBA,113,0.0,73.0,73.0
28,0.1,heterogeneous,16.0,SLOT-LFT-DEF,108,68.0,107.0,39.0
28,0.1,heterogeneous,16.0,SLOT-LFT-LBA,108,4.0,75.0,71.0
28,0.1,heterogeneous,16.0,SLOT-RAND-DEF,113,70.0,108.0,38.0
28,0.1,heterogeneous,16.0,SLOT-RAND-LBA,108,0.0,73.0,73.0
28,0.1,heterogeneous,64.0,POOL-LBA(=yours),117,1.0,77.0,76.0
28,0.1,heterogeneous,64.0,SLOT-G-DEF,117,75.0,114.0,39.0
28,0.1,heterogeneous,64.0,SLOT-G-LBA,117,1.0,76.0,77.0
28,0.1,heterogeneous,64.0,SLOT-LFT-DEF,112,69.0,111.0,42.0
28,0.1,heterogeneous,64.0,SLOT-LFT-LBA,112,3.0,75.0,78.0
28,0.1,heterogeneous,64.0,SLOT-RAND-DEF,112,69.0,111.0,42.0
28,0.1,heterogeneous,64.0,SLOT-RAND-LBA,112,1.0,76.0,77.0
28,0.2,uniform,,POOL-LBA(=yours),124,0.0,81.0,81.0
28,0.2,uniform,,SLOT-G-DEF,124,78.0,120.0,42.0
28,0.2,uniform,,SLOT-G-LBA,124,2.0,82.0,80.0
28,0.2,uniform,,SLOT-LFT-DEF,119,72.0,117.0,45.0
28,0.2,uniform,,SLOT-LFT-LBA,119,2.0,80.0,82.0
28,0.2,uniform,,SLOT-RAND-DEF,118,74.0,118.0,44.0
28,0.2,uniform,,SLOT-RAND-LBA,124,0.0,81.0,81.0
28,0.2,heterogeneous,4.0,POOL-LBA(=yours),120,0.0,77.0,77.0
28,0.2,heterogeneous,4.0,SLOT-G-DEF,120,74.0,114.0,40.0
28,0.2,heterogeneous,4.0,SLOT-G-LBA,120,2.0,78.0,76.0
28,0.2,heterogeneous,4.0,SLOT-LFT-DEF,113,72.0,113.0,41.0
28,0.2,heterogeneous,4.0,SLOT-LFT-LBA,113,4.0,75.0,79.0
28,0.2,heterogeneous,4.0,SLOT-RAND-DEF,115,68.0,111.0,43.0
28,0.2,heterogeneous,4.0,SLOT-RAND-LBA,120,0.0,77.0,77.0
28,0.2,heterogeneous,16.0,POOL-LBA(=yours),125,0.0,81.0,81.0
28,0.2,heterogeneous,16.0,SLOT-G-DEF,125,78.0,120.0,42.0
28,0.2,heterogeneous,16.0,SLOT-G-LBA,125,0.0,81.0,81.0
28,0.2,heterogeneous,16.0,SLOT-LFT-DEF,119,74.0,118.0,44.0
28,0.2,heterogeneous,16.0,SLOT-LFT-LBA,119,4.0,83.0,79.0
28,0.2,heterogeneous,16.0,SLOT-RAND-DEF,125,80.0,121.0,41.0
28,0.2,heterogeneous,16.0,SLOT-RAND-LBA,125,6.0,84.0,78.0
28,0.2,heterogeneous,64.0,POOL-LBA(=yours),126,2.0,83.0,81.0
28,0.2,heterogeneous,64.0,SLOT-G-DEF,126,76.0,120.0,44.0
28,0.2,heterogeneous,64.0,SLOT-G-LBA,126,0.0,82.0,82.0
28,0.2,heterogeneous,64.0,SLOT-LFT-DEF,119,72.0,118.0,46.0
28,0.2,heterogeneous,64.0,SLOT-LFT-LBA,119,4.0,80.0,84.0
28,0.2,heterogeneous,64.0,SLOT-RAND-DEF,119,68.0,116.0,48.0
28,0.2,heterogeneous,64.0,SLOT-RAND-LBA,126,6.0,85.0,79.0
28,0.3,uniform,,POOL-LBA(=yours),135,0.0,88.0,88.0
28,0.3,uniform,,SLOT-G-DEF,135,84.0,130.0,46.0
28,0.3,uniform,,SLOT-G-LBA,135,0.0,88.0,88.0
28,0.3,uniform,,SLOT-LFT-DEF,129,78.0,127.0,49.0
28,0.3,uniform,,SLOT-LFT-LBA,129,4.0,86.0,90.0
28,0.3,uniform,,SLOT-RAND-DEF,129,78.0,127.0,49.0
28,0.3,uniform,,SLOT-RAND-LBA,135,4.0,86.0,90.0
28,0.3,heterogeneous,4.0,POOL-LBA(=yours),135,1.0,88.0,89.0
28,0.3,heterogeneous,4.0,SLOT-G-DEF,135,83.0,130.0,47.0
28,0.3,heterogeneous,4.0,SLOT-G-LBA,135,1.0,88.0,89.0
28,0.3,heterogeneous,4.0,SLOT-LFT-DEF,129,79.0,128.0,49.0
28,0.3,heterogeneous,4.0,SLOT-LFT-LBA,129,3.0,87.0,90.0
28,0.3,heterogeneous,4.0,SLOT-RAND-DEF,135,83.0,130.0,47.0
